Area,PLC,Scope,AOI,Name
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP283_U01
14_L6A,OP060,Controller,PCT_DUGA,OP060_SOP284_DUGA_01
14_L6A,OP060,Controller,CTL_GateEntReq,OP060_SOP284_GateEntryReq
14_L6A,OP060,Controller,CTL_ModeSubOP,OP060_SOP284_Mode
14_L6A,OP060,Controller,TRA_PDHolder,OP060_SOP284_PDH_Forks
14_L6A,OP060,Controller,TRA_PDHolder,OP060_SOP284_PDH_Storage
14_L6A,OP060,Controller,TRA_PDHolder,OP060_SOP284_PDH_Storage_HMI
14_L6A,OP060,Controller,PCT_ProDB_1Proc5Tools,OP060_SOP284_ProDB_01
14_L6A,OP060,Controller,PCT_ProDB_1Proc5Tools,OP060_SOP284_ProDB_02
14_L6A,OP060,Controller,USR_Daifuku_StackerCrane,OP060_SOP284_SC02
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP284_SC02_DestinationBeds
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP284_SC02_SourceBeds
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP284_SC02_SourcePrevBeds
14_L6A,OP060,Controller,CTL_SeqCtrl,OP060_SOP284_SEQ01
14_L6A,OP060,Controller,CTL_ModeSubOP,OP060_SOP285t290_Mode
14_L6A,OP060,Controller,CTL_SeqCtrl,OP060_SOP285t290_SEQ01
14_L6A,OP060,Controller,PCT_MDATA_Movements,OP060_SOP285_MDATA_M01
14_L6A,OP060,Controller,USR_SEQ_RBwUpper_StorageOut,OP060_SOP285_Seq
14_L6A,OP060,Controller,VAL_ConfigValve8Lim_CLS_OPN,OP060_SOP285_Y1_Y2
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP286_RB01
14_L6A,OP060,Controller,USR_SEQ_RB2Dir2Spd,OP060_SOP286_Seq
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP286_U01
14_L6A,OP060,Controller,TRA_RB_Double,OP060_SOP287_DRB01
14_L6A,OP060,Controller,USR_SEQ_RBDoble,OP060_SOP287_Seq
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP287_U01
14_L6A,OP060,Controller,PCT_MDATA_Movements,OP060_SOP288_MDATA_M01
14_L6A,OP060,Controller,USR_SEQ_RBwUpper_StorageOut,OP060_SOP288_Seq
14_L6A,OP060,Controller,VAL_ConfigValve8Lim_CLS_OPN,OP060_SOP288_Y1_Y2
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP289_RB01
14_L6A,OP060,Controller,USR_SEQ_RB2Dir2Spd,OP060_SOP289_Seq
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP289_U01
14_L6A,OP060,Controller,TRA_RB_Double,OP060_SOP290_DRB01
14_L6A,OP060,Controller,USR_SEQ_RBDoble,OP060_SOP290_Seq
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP290_U01
14_L6A,OP060,Controller,PCT_DUGA,OP060_SOP291_DUGA_01
14_L6A,OP060,Controller,CTL_GateEntReq,OP060_SOP291_GateEntryReq
14_L6A,OP060,Controller,CTL_ModeSubOP,OP060_SOP291_Mode
14_L6A,OP060,Controller,TRA_PDHolder,OP060_SOP291_PDH_Forks
14_L6A,OP060,Controller,TRA_PDHolder,OP060_SOP291_PDH_Storage
14_L6A,OP060,Controller,TRA_PDHolder,OP060_SOP291_PDH_Storage_HMI
14_L6A,OP060,Controller,PCT_ProDB_1Proc5Tools,OP060_SOP291_ProDB_01
14_L6A,OP060,Controller,PCT_ProDB_1Proc5Tools,OP060_SOP291_ProDB_02
14_L6A,OP060,Controller,USR_Daifuku_StackerCrane,OP060_SOP291_SC01
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP291_SC01_DestinationBeds
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP291_SC01_SourceBeds
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP291_SC01_SourcePrevBeds
14_L6A,OP060,Controller,CTL_SeqCtrl,OP060_SOP291_SEQ01
14_L6A,OP060,Controller,CTL_ModeSubOP,OP060_SOP292t297_Mode
14_L6A,OP060,Controller,CTL_SeqCtrl,OP060_SOP292t297_SEQ01
14_L6A,OP060,Controller,PCT_MDATA_Movements,OP060_SOP292_MDATA_M01
14_L6A,OP060,Controller,USR_SEQ_RBwUpper_StorageOut,OP060_SOP292_Seq
14_L6A,OP060,Controller,VAL_ConfigValve8Lim_CLS_OPN,OP060_SOP292_Y1_Y2
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP293_RB01
14_L6A,OP060,Controller,USR_SEQ_RB2Dir2Spd,OP060_SOP293_Seq
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP293_U01
14_L6A,OP060,Controller,TRA_RB_Double,OP060_SOP294_DRB01
14_L6A,OP060,Controller,USR_SEQ_RBDoble,OP060_SOP294_Seq
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP294_U01
14_L6A,OP060,Controller,PCT_MDATA_Movements,OP060_SOP295_MDATA_M01
14_L6A,OP060,Controller,USR_SEQ_RBwUpper_StorageOut,OP060_SOP295_Seq
14_L6A,OP060,Controller,VAL_ConfigValve8Lim_CLS_OPN,OP060_SOP295_Y1_Y2
14_L6A,OP060,Controller,TRA_RB2Dir2Spd,OP060_SOP296_RB01
14_L6A,OP060,Controller,USR_SEQ_RB2Dir2Spd,OP060_SOP296_Seq
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP296_U01
14_L6A,OP060,Controller,TRA_RB_Double,OP060_SOP297_DRB01
14_L6A,OP060,Controller,USR_SEQ_RBDoble,OP060_SOP297_Seq
14_L6A,OP060,Controller,DRV_ArmorStart_VFD,OP060_SOP297_U01
14_L6A,OP060,Controller,PCT_DUGA_Alarms,PCT_DUGA_Alarms_01
14_L6A,OP060,Controller,PCT_PDINFO,PCT_PDINFO
14_L6A,OP060,Controller,PCT_PDINFO,PCT_PDINFO1
14_L6A,OP060,Controller,PCT_PDINFO,PCT_PDINFO2
14_L6A,OP060,Controller,CTL_ProcessorStatus,PLC_Status
14_L6A,OP060,Controller,TRA_PDMove,SOP134_RB01_PDM_SOP200_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP200_RB01_PDM_SOP202_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP202_RB01_PDM_SOP204_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP204_RB01_PDM_SOP206_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP206_RB01_PDM_SOP206_RB02
14_L6A,OP060,Controller,TRA_PDMove,SOP206_RB01_PDM_SOP210_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP206_RB01_PDM_SOP217_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP206_RB02_PDM_SOP213_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP206_RB02_PDM_SOP220_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP210_DRB01_Pos1_PDM_SOP210_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP210_DRB01_Pos2_PDM_SOP211_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP211_RB01_PDM_SOP212_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP213_DRB01_Pos1_PDM_SOP213_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP213_DRB01_Pos2_PDM_SOP214_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP214_RB01_PDM_SOP215_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP217_DRB01_Pos1_PDM_SOP217_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP217_DRB01_Pos2_PDM_SOP218_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP218_RB01_PDM_SOP219_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP220_DRB01_Pos1_PDM_SOP220_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP220_DRB01_Pos2_PDM_SOP221_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP221_RB01_PDM_SOP222_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP224_RB01_PDM_SOP224_RB02
14_L6A,OP060,Controller,TRA_PDMove,SOP224_RB02_PDM_SOP230_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP230_RB01_PDM_SOP232_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP232_RB01_PDM_SOP300_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP232_RB01_PDM_SOP371_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP236_RB01_PDM_SOP237_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP237_RB01_PDM_SOP238_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP238_DRB01_Pos1_PDM_SOP238_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP238_DRB01_Pos2_PDM_SOP224_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP239_RB01_PDM_SOP240_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP240_RB01_PDM_SOP241_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP241_DRB01_Pos1_PDM_SOP241_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP241_DRB01_Pos2_PDM_SOP224_RB02
14_L6A,OP060,Controller,TRA_PDMove,SOP242_RB01_PDM_SOP243_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP243_RB01_PDM_SOP244_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP244_DRB01_Pos1_PDM_SOP244_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP244_DRB01_Pos2_PDM_SOP224_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP245_RB01_PDM_SOP246_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP246_RB01_PDM_SOP247_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP247_DRB01_Pos1_PDM_SOP247_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP247_DRB01_Pos2_PDM_SOP224_RB02
14_L6A,OP060,Controller,TRA_PDMove,SOP250_RB01_PDM_SOP252_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP252_RB01_PDM_SOP254_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP254_RB01_PDM_SOP254_RB02
14_L6A,OP060,Controller,TRA_PDMove,SOP254_RB01_PDM_SOP263_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP254_RB01_PDM_SOP270_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP254_RB02_PDM_SOP260_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP254_RB02_PDM_SOP267_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP254_RB02_PDM_SOP274_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP260_DRB01_Pos1_PDM_SOP260_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP260_DRB01_Pos2_PDM_SOP261_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP261_RB01_PDM_SOP262_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP263_DRB01_Pos1_PDM_SOP263_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP263_DRB01_Pos2_PDM_SOP264_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP264_RB01_PDM_SOP265_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP267_DRB01_Pos1_PDM_SOP267_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP267_DRB01_Pos2_PDM_SOP268_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP268_RB01_PDM_SOP269_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP270_DRB01_Pos1_PDM_SOP270_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP270_DRB01_Pos2_PDM_SOP271_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP271_RB01_PDM_SOP272_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP274_RB01_PDM_SOP274_RB02
14_L6A,OP060,Controller,TRA_PDMove,SOP274_RB02_PDM_SOP280_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP280_RB01_PDM_SOP281_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP281_RB01_PDM_SOP283_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP283_RB01_PDM_SOP154_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP285_RB01_PDM_SOP286_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP286_RB01_PDM_SOP287_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP287_DRB01_Pos1_PDM_SOP287_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP287_DRB01_Pos2_PDM_SOP274_RB02
14_L6A,OP060,Controller,TRA_PDMove,SOP288_RB01_PDM_SOP289_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP289_RB01_PDM_SOP290_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP290_DRB01_Pos1_PDM_SOP290_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP290_DRB01_Pos2_PDM_SOP274_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP292_RB01_PDM_SOP293_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP293_RB01_PDM_SOP294_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP294_DRB01_Pos1_PDM_SOP294_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP294_DRB01_Pos2_PDM_SOP274_RB02
14_L6A,OP060,Controller,TRA_PDMove,SOP295_RB01_PDM_SOP296_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP296_RB01_PDM_SOP297_DRB01_Pos1
14_L6A,OP060,Controller,TRA_PDMove,SOP297_DRB01_Pos1_PDM_SOP297_DRB01_Pos2
14_L6A,OP060,Controller,TRA_PDMove,SOP297_DRB01_Pos2_PDM_SOP274_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP331_RB01_PDM_SOP250_RB01
14_L6A,OP060,Controller,TRA_PDMove,SOP425_RB01_PDM_SOP250_RB01
14_L6A,OP060,Controller,USR_WCS_Comunication_Manager,WCS_Comunication_Manager
14_L6A,OP060,Controller,USR_WCS_DeviceCounterUtility,WCS_DeviceCounterUtility1
14_L6A,OP060,Controller,USR_WCS_DeviceCounterUtility,WCS_DeviceCounterUtility2
14_L6A,OP060,Controller,USR_WCS_DeviceCounterUtility,WCS_DeviceCounterUtility3
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP035_EMPTYPALLETBUFFER_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP035_INSPECTIONBED_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP070_COREBUFFER1_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP070_COREBUFFER2_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP070_COREBUFFER3_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP070_PALLETOUTPUT_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP070_SCRAP_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP075_ASSEMBLYMACHINE3_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP075_SOP335_PALLETBUFFER_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP085_POSTASSEMBLY1_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP095_POSTASSEMBLY2_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP100_ASSEMBLEDINWAY_CF
14_L6A,OP060,Controller,USR_WCS_DeviceCounterFilter,WCS_DEV_OP100_COVERINWAY_CF
14_L6A,OP075A,Controller,CTL_ModeArea,AREA_Mode
14_L6A,OP075A,Controller,ROB_ABB_Robot,OP070_ABB01
14_L6A,OP075A,Controller,TRA_PDMove,OP070_ABB01_PDM_BUFFER
14_L6A,OP075A,Controller,TRA_PDMove,OP070_ABB01_PDM_SOP319_RB01
14_L6A,OP075A,Controller,TRA_PDMove,OP070_BUFFER_PDM_OP070_ABB01
14_L6A,OP075A,Controller,CTL_ModeOP,OP070_Mode
14_L6A,OP075A,Controller,TRA_PDHolder,OP070_PDH_STORAGE
14_L6A,OP075A,Controller,SAF_DCInterface,OP070_SAF01
14_L6A,OP075A,Controller,TRA_PDMove,OP075_CoreBuffer_ManualPDMove
14_L6A,OP075A,Controller,TRA_PDMove,OP075_CoreBuffer_ManualPDMoveRobToBuffer
14_L6A,OP075A,Controller,CTL_ModeOP,OP075_Mode
14_L6A,OP075A,Controller,SAF_DCInterface,OP075_SAF01
14_L6A,OP075A,Controller,CTL_DNetInterfaceEN2DN,OP075_SOP004_A03
14_L6A,OP075A,Controller,CTL_DNetInterfaceEN2DN,OP075_SOP004_A04
14_L6A,OP075A,Controller,CTL_ModeSubOP,OP075_SOP300t305_Mode
14_L6A,OP075A,Controller,CTL_SeqCtrl,OP075_SOP300t305_SEQ01
14_L6A,OP075A,Controller,TRA_PDPreviousPLCInterface,OP075_SOP300_PDP_OP060_SOP232
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP300_RB01
14_L6A,OP075A,Controller,USR_RFIDDevice,OP075_SOP300_RFID
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP300_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP300_U01
14_L6A,OP075A,Controller,TEC_PFRFID,OP075_SOP300_U02_RFID
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP301_RB01
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP301_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP301_U01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP302_RB01
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP302_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP302_U01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP303_RB01
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP303_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP303_U01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP304_RB01
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP304_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP304_U01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP305_RB01
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP305_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP305_U01
14_L6A,OP075A,Controller,CTL_ModeSubOP,OP075_SOP306t308_Mode
14_L6A,OP075A,Controller,CTL_SeqCtrl,OP075_SOP306t308_SEQ01
14_L6A,OP075A,Controller,PCT_MDATA_Movements,OP075_SOP306_MDATA_M01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP306_RB01
14_L6A,OP075A,Controller,USR_SEQ_RBwTT_1In1Out,OP075_SOP306_Seq
14_L6A,OP075A,Controller,TRA_LiftTT2Pos,OP075_SOP306_TT01
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP306_U01
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP306_U02
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP307_RB01
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP307_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP307_U01
14_L6A,OP075A,Controller,PCT_MDATA_Movements,OP075_SOP308_MDATA_M01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP308_RB01
14_L6A,OP075A,Controller,USR_SEQ_RBwTT_1In1Out,OP075_SOP308_Seq
14_L6A,OP075A,Controller,TRA_LiftTT2Pos,OP075_SOP308_TT01
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP308_U01
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP308_U02
14_L6A,OP075A,Controller,CTL_GateEntReq,OP075_SOP309_GateEntryReq
14_L6A,OP075A,Controller,CTL_ModeSubOP,OP075_SOP310t316_Mode
14_L6A,OP075A,Controller,CTL_SeqCtrl,OP075_SOP310t316_SEQ01
14_L6A,OP075A,Controller,PCT_ProDB_1Proc5Tools,OP075_SOP310_ProDB_03
14_L6A,OP075A,Controller,TRA_RBwPulk,OP075_SOP310_RB01
14_L6A,OP075A,Controller,USR_SEQ_RBwPulk,OP075_SOP310_Seq
14_L6A,OP075A,Controller,DRV_PowerFlex70EN,OP075_SOP310_U01
14_L6A,OP075A,Controller,PCT_ProDB_1Proc5Tools,OP075_SOP312_ProDB_04
14_L6A,OP075A,Controller,TRA_RBwPulk,OP075_SOP312_RB01
14_L6A,OP075A,Controller,USR_SEQ_RBwPulk,OP075_SOP312_Seq
14_L6A,OP075A,Controller,DRV_PowerFlex70EN,OP075_SOP312_U01
14_L6A,OP075A,Controller,PCT_ProDB_1Proc5Tools,OP075_SOP314_ProDB_01
14_L6A,OP075A,Controller,PCT_ProDB_1Proc5Tools,OP075_SOP314_ProDB_02
14_L6A,OP075A,Controller,PCT_ProDB_1Proc5Tools,OP075_SOP314_ProDB_05
14_L6A,OP075A,Controller,TRA_RBwPulk,OP075_SOP314_RB01
14_L6A,OP075A,Controller,USR_RFIDDevice,OP075_SOP314_RFID
14_L6A,OP075A,Controller,USR_SEQ_RBwPulk,OP075_SOP314_Seq
14_L6A,OP075A,Controller,DRV_PowerFlex70EN,OP075_SOP314_U01
14_L6A,OP075A,Controller,TRA_RBwPulk,OP075_SOP316_RB01
14_L6A,OP075A,Controller,USR_SEQ_RBwPulk,OP075_SOP316_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP316_U01
14_L6A,OP075A,Controller,CTL_ModeSubOP,OP075_SOP317t320_Mode
14_L6A,OP075A,Controller,CTL_SeqCtrl,OP075_SOP317t320_SEQ01
14_L6A,OP075A,Controller,TRA_RBwPulk,OP075_SOP317_RB01
14_L6A,OP075A,Controller,USR_SEQ_RBwPulk,OP075_SOP317_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP317_U01
14_L6A,OP075A,Controller,PCT_MDATA_Movements,OP075_SOP318_MDATA_M01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP318_RB01
14_L6A,OP075A,Controller,TRA_PDMove,OP075_SOP318_RB01_PDM_OP070_ABB01
14_L6A,OP075A,Controller,USR_RFIDDevice,OP075_SOP318_RFID
14_L6A,OP075A,Controller,USR_SEQ_RBwModel,OP075_SOP318_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP318_U01
14_L6A,OP075A,Controller,TEC_PFRFID,OP075_SOP318_U02_RFID
14_L6A,OP075A,Controller,VAL_ConfigValve2Lim_CLS_OPN,OP075_SOP318_Y1_Y2
14_L6A,OP075A,Controller,VAL_ConfigValve8Lim_CLS_OPN,OP075_SOP318_Y3_Y4
14_L6A,OP075A,Controller,TRA_LiftTT2Pos,OP075_SOP319_LFT01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP319_LTR01
14_L6A,OP075A,Controller,MOT_Mo1Dir0Pos2Speed,OP075_SOP319_M01
14_L6A,OP075A,Controller,PCT_MDATA_Movements,OP075_SOP319_MDATA_M01
14_L6A,OP075A,Controller,PCT_MDATA_Movements,OP075_SOP319_MDATA_M02
14_L6A,OP075A,Controller,USR_RFIDDevice,OP075_SOP319_RFID
14_L6A,OP075A,Controller,USR_SEQ_RbwLifterwModels,OP075_SOP319_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP319_U01
14_L6A,OP075A,Controller,VAL_ConfigValve2Lim_CLS_OPN,OP075_SOP319_Y1
14_L6A,OP075A,Controller,VAL_ConfigValve2Lim_CLS_OPN,OP075_SOP319_Y2
14_L6A,OP075A,Controller,VAL_ConfigValve2Lim_CLS_OPN,OP075_SOP319_Y3
14_L6A,OP075A,Controller,VAL_ConfigValve2Lim_CLS_OPN,OP075_SOP319_Y4
14_L6A,OP075A,Controller,VAL_ConfigValve2Lim_CLS_OPN,OP075_SOP319_Y5_Y6
14_L6A,OP075A,Controller,VAL_ConfigValve8Lim_CLS_OPN,OP075_SOP319_Y7_Y8
14_L6A,OP075A,Controller,CTL_GateEntReq,OP075_SOP320_GateEntryReq
14_L6A,OP075A,Controller,CTL_AddFaultMess,OP075_SOP321_FMW01
14_L6A,OP075A,Controller,CTL_GateEntReq,OP075_SOP321_GateEntryReq
14_L6A,OP075A,Controller,CTL_ModeSubOP,OP075_SOP321_Mode
14_L6A,OP075A,Controller,CTL_SeqCtrl,OP075_SOP321_SEQ01
14_L6A,OP075A,Controller,CTL_ModeSubOP,OP075_SOP322_Mode
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP322_RB01
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP322_Seq
14_L6A,OP075A,Controller,CTL_SeqCtrl,OP075_SOP322_SEQ01
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP322_U01
14_L6A,OP075A,Controller,CTL_ModeSubOP,OP075_SOP323t325_Mode
14_L6A,OP075A,Controller,CTL_SeqCtrl,OP075_SOP323t325_SEQ01
14_L6A,OP075A,Controller,TRA_RB_Double,OP075_SOP323_DRB01
14_L6A,OP075A,Controller,USR_SEQ_RBDoble,OP075_SOP323_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP323_U01
14_L6A,OP075A,Controller,TRA_RB_Double,OP075_SOP324_DRB01
14_L6A,OP075A,Controller,USR_SEQ_RBDoble,OP075_SOP324_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP324_U01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP325_RB01
14_L6A,OP075A,Controller,USR_SEQ_RB2Dir2Spd,OP075_SOP325_Seq
14_L6A,OP075A,Controller,DRV_ArmorStart_VFD,OP075_SOP325_U01
14_L6A,OP075A,Controller,CTL_ModeSubOP,OP075_SOP326t328_Mode
14_L6A,OP075A,Controller,CTL_SeqCtrl,OP075_SOP326t328_SEQ01
14_L6A,OP075A,Controller,PCT_MDATA_Movements,OP075_SOP326_MDATA_M01
14_L6A,OP075A,Controller,TRA_RB2Dir2Spd,OP075_SOP326_RB01
14_L6A,OP075A,Controller,USR_SEQ_RBwTT_1In1Out,OP075_SOP326_Seq
14_L6A,OP075A,Controller,TRA_LiftTT2Pos,OP075_SOP326_TT01
